Feature,Normalized.Dispersion
ENSMUSG00000100798,NaN
ENSMUSG00000100367,19.985243453432908
ENSMUSG00000049866,0.22278414360752158
ENSMUSG00000120921,-2.190162385107743
ENSMUSG00000036206,-1.456772778089914
ENSMUSG00000055013,-0.691321999427856
ENSMUSG00000102009,0.058009656386267
ENSMUSG00000034486,NaN
ENSMUSG00000092627,-3.2718784808462806
ENSMUSG00000067081,NaN
ENSMUSG00000044337,NaN
ENSMUSG00000034432,-1.4082268104135343
ENSMUSG00000056128,NaN
ENSMUSG00000090550,NaN
ENSMUSG00000026304,1.338186249343007
ENSMUSG00000026305,-0.2669371264919968
ENSMUSG00000070732,1.918341185182695
ENSMUSG00000034353,-1.0643941257793046
ENSMUSG00000034343,-0.035070122857789134
ENSMUSG00000026307,0.2445362541282647
ENSMUSG00000090322,1.0332566436444095
ENSMUSG00000049515,-0.6491003327787225
ENSMUSG00000026308,NaN
ENSMUSG00000047443,-1.6764033588108411
ENSMUSG00000026309,-0.32455510565254064
ENSMUSG00000067071,-1.2726704353711964
ENSMUSG00000120874,-0.8426295438937851
ENSMUSG00000055866,0.6091623946885609
ENSMUSG00000034292,0.6133711009531497
ENSMUSG00000026311,0.09858905963418521
ENSMUSG00000101705,NaN
ENSMUSG00000026313,4.315904518771845
ENSMUSG00000026260,-1.7551548450217416
ENSMUSG00000073616,-1.7642900413846527
ENSMUSG00000044055,-0.8661137223791872
ENSMUSG00000100781,-0.804811250380505
ENSMUSG00000034220,-1.5201741525918016
ENSMUSG00000101995,-2.088150940916536
ENSMUSG00000034212,0.17864221366610622
ENSMUSG00000047067,-1.7290448731940964
ENSMUSG00000097251,-0.8039040225368262
ENSMUSG00000026269,-0.30810166619022716
ENSMUSG00000100632,-0.3374678286842772
ENSMUSG00000026270,0.8995585004752568
ENSMUSG00000026271,-0.5388994390635554
ENSMUSG00000014602,NaN
ENSMUSG00000047793,0.014385606326050494
ENSMUSG00000026273,-1.0983884662158614
ENSMUSG00000101172,-0.6544516544831258
ENSMUSG00000026274,-2.6555765435292855
ENSMUSG00000026275,-1.107105801657295
ENSMUSG00000034107,NaN
ENSMUSG00000034088,-0.4620224647956098
ENSMUSG00000026276,-1.021750156914424
ENSMUSG00000034066,1.030583812726736
ENSMUSG00000026277,-0.6433227721999525
ENSMUSG00000100927,NaN
ENSMUSG00000026278,1.9117218669621365
ENSMUSG00000026279,0.3951175184641304
ENSMUSG00000101952,2.0478896429483546
ENSMUSG00000026280,0.519074525340982
ENSMUSG00000026281,-1.3860380016456824
ENSMUSG00000121025,-0.2126046091015446
ENSMUSG00000026283,-0.5268253187211224
ENSMUSG00000073609,0.1929392193919269
ENSMUSG00000094651,NaN
ENSMUSG00000073608,NaN
ENSMUSG00000026285,1.0337078945359528
ENSMUSG00000051185,-0.6876482063501392
ENSMUSG00000040710,2.078535062149748
ENSMUSG00000121039,-0.31623916528658347
ENSMUSG00000100454,-1.3373584952226827
ENSMUSG00000121413,5.614852832557561
ENSMUSG00000044768,1.6105834300054838
ENSMUSG00000040648,0.3000034396930621
ENSMUSG00000026333,-0.6563347392462333
ENSMUSG00000026335,4.518772782684436
ENSMUSG00000089706,-1.144195315447058
ENSMUSG00000100182,3.6090165534773107
ENSMUSG00000100009,4.09177184253596
ENSMUSG00000067028,-2.6147093117192215
ENSMUSG00000099375,1.1269110452918356
ENSMUSG00000050840,0.5226106364437448
ENSMUSG00000047496,4.545887780914182
ENSMUSG00000097482,NaN
ENSMUSG00000101214,3.9132823623351847
ENSMUSG00000056536,2.6368623584641084
ENSMUSG00000100672,1.8615820248362884
ENSMUSG00000026319,1.1050086276898685
ENSMUSG00000026321,2.7881775265151427
ENSMUSG00000099843,-0.14327339454821722
ENSMUSG00000038866,0.49587411024970496
ENSMUSG00000101583,-0.8203456207279455
ENSMUSG00000044340,5.8925866596192416
ENSMUSG00000057329,24.769371260066023
ENSMUSG00000054006,2.271921906486299
ENSMUSG00000009905,0.49491468287489165
ENSMUSG00000009907,-0.7448065110573662
ENSMUSG00000067006,2.379771985273425
ENSMUSG00000073602,1.802232818544623
ENSMUSG00000062345,7.6325837195644395
ENSMUSG00000092572,1.9185704056815724
ENSMUSG00000026315,-4.7090487605133955
ENSMUSG00000026312,NaN
ENSMUSG00000038702,-1.4080961504462124
