Feature
443,ENSMUSG00000002055
444,ENSMUSG00000002768
445,ENSMUSG00000047260
446,ENSMUSG00000017188
447,ENSMUSG00000006315
448,ENSMUSG00000021852
449,ENSMUSG00000001604
450,ENSMUSG00000035683
451,ENSMUSG00000028068
452,ENSMUSG00000025499
453,ENSMUSG00000028747
454,ENSMUSG00000018287
455,ENSMUSG00000109111
456,ENSMUSG00000044254
457,ENSMUSG00000039640
458,ENSMUSG00000000028
459,ENSMUSG00000028066
460,ENSMUSG00000031917
461,ENSMUSG00000026078
462,ENSMUSG00000027131
463,ENSMUSG00000036992
464,ENSMUSG00000079364
465,ENSMUSG00000021569
466,ENSMUSG00000007777
467,ENSMUSG00000014980
468,ENSMUSG00000020219
469,ENSMUSG00000071547
470,ENSMUSG00000043833
471,ENSMUSG00000024352
472,ENSMUSG00000036114
473,ENSMUSG00000032215
474,ENSMUSG00000030431
475,ENSMUSG00000015542
476,ENSMUSG00000079104
477,ENSMUSG00000054871
478,ENSMUSG00000029195
479,ENSMUSG00000028391
480,ENSMUSG00000003868
481,ENSMUSG00000087651
482,ENSMUSG00000078498
483,ENSMUSG00000055760
484,ENSMUSG00000120921
485,ENSMUSG00000050211
486,ENSMUSG00000040554
487,ENSMUSG00000028354
488,ENSMUSG00000079478
489,ENSMUSG00000046432
490,ENSMUSG00000099689
491,ENSMUSG00000121136
492,ENSMUSG00000024742
493,ENSMUSG00000086494
494,ENSMUSG00000110958
495,ENSMUSG00000029414
496,ENSMUSG00000028681
497,ENSMUSG00000037190
498,ENSMUSG00000051146
499,ENSMUSG00000055312
500,ENSMUSG00000021737
501,ENSMUSG00000031783
502,ENSMUSG00000061479
503,ENSMUSG00000032171
504,ENSMUSG00000061474
505,ENSMUSG00000002068
506,ENSMUSG00000027074
507,ENSMUSG00000087679
508,ENSMUSG00000043460
509,ENSMUSG00000121139
510,ENSMUSG00000078202
511,ENSMUSG00000056130
512,ENSMUSG00000121075
513,ENSMUSG00000029394
514,ENSMUSG00000075528
515,ENSMUSG00000019579
516,ENSMUSG00000045031
517,ENSMUSG00000008035
518,ENSMUSG00000024309
519,ENSMUSG00000028327
520,ENSMUSG00000049091
521,ENSMUSG00000055184
522,ENSMUSG00000033047
523,ENSMUSG00000020814
524,ENSMUSG00000091623
525,ENSMUSG00000109119
526,ENSMUSG00000030641
527,ENSMUSG00000032251
528,ENSMUSG00000024177
529,ENSMUSG00000036442
530,ENSMUSG00000028861
531,ENSMUSG00000034211
532,ENSMUSG00000024538
533,ENSMUSG00000038489
534,ENSMUSG00000002308
535,ENSMUSG00000024847
536,ENSMUSG00000004748
537,ENSMUSG00000087260
538,ENSMUSG00000030298
539,ENSMUSG00000038695
540,ENSMUSG00000029610
541,ENSMUSG00000023723
542,ENSMUSG00000032279
543,ENSMUSG00000053801
544,ENSMUSG00000063652
545,ENSMUSG00000038880
546,ENSMUSG00000019494
547,ENSMUSG00000037020
548,ENSMUSG00000040543
549,ENSMUSG00000030611
550,ENSMUSG00000023175
551,ENSMUSG00000084979
552,ENSMUSG00000022551
553,ENSMUSG00000116190
554,ENSMUSG00000046408
555,ENSMUSG00000026683
556,ENSMUSG00000042271
557,ENSMUSG00000021905
558,ENSMUSG00000097148
559,ENSMUSG00000021453
560,ENSMUSG00000056209
561,ENSMUSG00000045691
562,ENSMUSG00000063235
563,ENSMUSG00000050621
564,ENSMUSG00000073155
565,ENSMUSG00000043445
566,ENSMUSG00000058833
567,ENSMUSG00000022427
568,ENSMUSG00000054065
569,ENSMUSG00000026798
570,ENSMUSG00000016503
571,ENSMUSG00000003444
572,ENSMUSG00000023495
573,ENSMUSG00000121192
