	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster_1	cluster_2
Rragc	0.248406884418015	0.132986165879329	0.188	0.184	1	DPre	SP
Golga1	0.521337632716193	0.132806398332286	0.195	0.198	1	DPre	SP
Rpl21	0.000269696808467984	-0.132745574435647	0.958	0.98	1	DPre	SP
Gm20186	0.160778746389762	0.132729808564987	0.19	0.177	1	DPre	SP
Ppp4r1l-ps	0.175330495494775	0.132454638350359	0.16	0.144	1	DPre	SP
Rps8	0.000629138385559305	-0.132372864753162	0.993	0.996	1	DPre	SP
Gtf2a2	0.027248735089106	0.132288754508225	0.507	0.519	1	DPre	SP
Heatr5b	0.142160398312725	0.132246536786789	0.171	0.157	1	DPre	SP
Sft2d2	0.087589005073534	0.132174624545966	0.186	0.167	1	DPre	SP
Gm10392	5.02473918484648e-05	0.132095661898989	0.054	0.018	1	DPre	SP
Chd1	0.0016125044268292	0.132028945615248	0.753	0.735	1	DPre	SP
Dcaf10	0.272401223914455	0.132011429877175	0.214	0.208	1	DPre	SP
Wsb1	0.000258270892078083	-0.131982547990981	0.262	0.342	1	DPre	SP
Ocel1	0.0817774567838712	0.131898705268558	0.143	0.123	1	DPre	SP
Ntan1	0.195977399941381	0.131894125382735	0.278	0.275	1	DPre	SP
Synrg	0.122616182090266	0.13186906805458	0.481	0.492	1	DPre	SP
Zfp169	0.0208428526970212	0.131843776528581	0.092	0.067	1	DPre	SP
Arglu1	0.0277417559533069	0.131805875047657	0.623	0.656	1	DPre	SP
Cxxc5	0.210147368528892	0.131803469857544	0.165	0.154	1	DPre	SP
Atg12	0.0672829783641659	0.131792984370197	0.331	0.32	1	DPre	SP
Upf3a	0.340758009695625	0.131773594455468	0.249	0.254	1	DPre	SP
Nlk	0.00222659096342746	-0.131576419984266	0.576	0.655	1	DPre	SP
Mphosph9	0.494211101540082	0.131566250573941	0.193	0.191	1	DPre	SP
Tnfrsf8	0.000203500694452024	0.131504085278214	0.039	0.011	1	DPre	SP
Sc5d	0.0217003108882152	0.131462627799299	0.123	0.095	1	DPre	SP
Smdt1	0.0319174334167373	0.131427192773532	0.574	0.59	1	DPre	SP
1700016L21Rik	0.000126259341015535	0.131368197656724	0.033	0.007	1	DPre	SP
Ccdc127	0.245410785855775	0.131245063088714	0.148	0.139	1	DPre	SP
Ddx3x	0.0535874058571437	0.131110447595534	0.454	0.467	1	DPre	SP
Ndufa10	0.19679943691311	0.131106615754869	0.252	0.25	1	DPre	SP
Srsf6	3.63225404941222e-05	-0.131092079413346	0.499	0.616	1	DPre	SP
Atg2a	0.0458640797304305	0.131090355944735	0.096	0.076	1	DPre	SP
2810454H06Rik	0.00707826942753657	0.131064089158104	0.084	0.055	1	DPre	SP
Taok1	0.0587152131536475	0.131023539719783	0.532	0.547	1	DPre	SP
Os9	0.392759312681476	0.130980785837186	0.31	0.325	1	DPre	SP
Myo1f	0.0903371441468536	0.130980622034013	0.12	0.1	1	DPre	SP
Tmem160	4.73820939598061e-05	-0.130931499218239	0.38	0.501	1	DPre	SP
Sass6	0.14525261177349	0.13092431660789	0.187	0.173	1	DPre	SP
Iqcb1	0.181548043358059	0.130896643944082	0.119	0.105	1	DPre	SP
Slc37a2	0.0799093956402523	0.130856065318451	0.186	0.165	1	DPre	SP
2310033P09Rik	8.20843682476845e-05	-0.130710381738682	0.111	0.168	1	DPre	SP
Lncppara	0.371964549641733	0.130702809206747	0.237	0.237	1	DPre	SP
Grk6	4.90765807964751e-05	-0.130582094667498	0.243	0.332	1	DPre	SP
Zfp949	0.0200981293003627	0.130566392393652	0.132	0.104	1	DPre	SP
Ttc9c	0.12154450588566	0.130504892850244	0.197	0.182	1	DPre	SP
Flvcr1	3.72649740552812e-05	-0.130390899822955	0.13	0.196	1	DPre	SP
Ppdpf	3.82128441312646e-05	-0.130382495647239	0.31	0.419	1	DPre	SP
Ncoa2	0.00387544422709483	-0.130373177209064	0.543	0.641	1	DPre	SP
Gm52870	0.000634469592334206	-0.130347267104509	0.175	0.238	1	DPre	SP
Gm57286	0.0771685176480124	0.130269401412966	0.125	0.107	1	DPre	SP
Pkm	7.79858118527452e-05	-0.130264393484168	0.356	0.46	1	DPre	SP
Atg7	0.000239223609062333	-0.130046265614988	0.162	0.229	1	DPre	SP
Gm49959	0.00312406099188478	0.130045239258974	0.09	0.058	1	DPre	SP
Zfp955b	0.041842389102768	0.129973587614754	0.209	0.185	1	DPre	SP
