Gen	TotalRecuentos
AT4G12060	70
AT4G00740	70
AT2G34630	70
AT1G67860	70
AT1G65860	70
AT4G35890	70
AT1G79840	70
AT3G08705	70
ATMG01370	70
AT3G27020	70
AT5G36210	70
AT2G32230	70
AT5G52580	70
AT5G35210	70
AT5G25760	70
AT4G14900	70
AT1G13980	70
AT3G15880	70
AT5G20130	70
AT3G12080	70
AT1G71410	70
AT3G44320	70
AT3G27220	70
AT3G52345	70
AT2G31350	70
AT2G47970	70
AT3G14240	70
AT2G44525	70
AT1G09140	70
AT1G04467	70
AT3G13040	70
AT2G31660	70
AT3G14690	70
AT4G19700	70
AT1G62570	70
AT5G24380	70
AT4G28480	70
AT1G48860	70
AT1G54610	69
AT3G19850	69
AT4G28710	69
AT3G50370	69
AT5G66490	69
AT5G61500	69
AT2G24150	69
AT2G38270	69
AT5G06865	69
AT2G16940	69
AT4G39540	69
AT4G32180	69
AT5G02840	69
AT1G18800	69
AT2G38440	69
AT5G67070	69
AT3G22290	69
AT3G62010	69
AT3G13490	69
AT5G13550	69
AT5G22950	69
AT5G40930	69
AT1G07360	69
AT3G05350	69
AT5G50565	69
AT4G27860	69
AT5G20400	69
AT2G45260	69
AT1G36390	69
AT1G67560	69
AT2G21120	69
AT5G24810	69
AT1G20430	69
AT5G65720	69
AT5G23660	69
AT2G38710	69
AT4G30100	69
AT3G05070	69
AT1G14360	69
AT4G24800	69
AT4G02640	69
AT3G01202	69
AT2G47015	69
AT3G07270	69
AT2G36070	69
AT4G01370	69
AT2G26510	69
AT3G48860	69
AT2G04160	69
AT3G16950	69
AT5G22350	69
AT1G79270	69
AT4G36990	69
AT5G42970	69
AT4G13020	69
AT3G19980	69
AT5G02595	69
AT1G28510	69
AT4G26860	69
AT1G04510	69
AT1G38131	69
AT3G25150	69
AT2G29700	69
AT2G44530	69
AT3G29030	69
AT3G06430	69
AT4G18810	69
AT3G54590	69
AT4G06175	69
AT4G26100	69
AT1G44790	69
ATMG00740	69
AT3G56370	69
AT1G24350	69
AT3G55220	69
AT4G14070	69
AT2G17840	69
AT2G26590	69
AT2G25950	68
AT1G07653	68
AT4G14500	68
AT5G22800	68
AT5G14660	68
AT1G15260	68
AT4G08815	68
AT1G17130	68
AT3G59600	68
AT3G51850	68
AT1G55090	68
AT5G16400	68
AT2G29560	68
AT3G02040	68
AT3G11945	68
AT1G17730	68
AT1G13820	68
AT3G09470	68
AT4G29490	68
AT1G07733	68
AT1G76140	68
AT1G61620	68
AT1G27300	68
AT3G55200	68
AT1G77920	68
AT4G36750	68
AT1G68580	68
AT1G10395	68
AT1G50640	68
AT2G46910	68
AT1G09815	68
AT5G55280	68
AT5G22050	68
AT1G04240	68
AT3G53480	68
AT4G08870	68
AT4G16360	68
AT3G04670	68
AT3G01319	68
AT5G14250	68
AT3G44435	68
AT2G35240	68
AT2G39750	68
AT5G56000	68
AT3G63130	68
AT4G20130	68
AT2G45030	68
AT5G42070	68
AT2G07795	68
AT5G23140	68
AT4G25960	68
AT5G19010	68
AT4G08625	68
AT2G09420	68
AT3G02580	68
AT5G01515	68
AT3G16910	68
AT1G04343	68
AT1G05043	68
AT1G09150	68
AT5G04600	68
AT5G16590	68
AT5G12240	68
AT1G71260	68
AT4G25620	68
AT3G62150	68
AT5G01505	68
AT5G59090	68
AT3G24190	68
AT4G33300	68
AT1G05077	68
AT1G04233	68
AT2G34680	68
AT5G02325	68
AT1G20110	67
AT3G28690	67
AT3G59050	67
AT1G15210	67
AT5G65580	67
AT5G42950	67
AT5G65470	67
AT4G19420	67
AT1G32160	67
AT3G52120	67
AT3G08350	67
AT4G07030	67
AT1G04433	67
AT2G37555	67
AT2G24500	67
AT5G02290	67
AT3G52250	67
AT1G12470	67
AT1G22070	67
AT1G21680	67
AT5G16270	67
AT4G11211	67
AT4G13572	67
AT3G17100	67
AT1G72360	67
AT5G45170	67
AT2G46900	67
AT4G08690	67
AT5G50665	67
AT5G21060	67
AT2G24762	67
AT3G19640	67
AT4G14890	67
AT1G74940	67
AT4G08470	67
AT1G30440	67
AT4G02990	67
AT2G19570	67
AT1G11660	67
AT5G44680	67
AT1G79660	67
AT5G56980	67
AT3G12600	67
AT5G47860	67
AT3G01905	67
AT2G36290	67
AT3G57530	67
AT3G54300	67
AT2G18690	67
AT1G64200	67
AT4G18203	67
AT2G20370	67
AT2G36250	67
AT3G02760	67
AT2G16860	67
AT4G13575	67
AT5G18670	67
AT4G04020	67
AT3G10640	67
AT1G48620	67
AT5G52540	67
AT4G37590	67
AT5G24500	67
AT1G05520	67
AT2G01680	67
AT4G10110	67
AT2G37200	67
AT1G32410	67
AT5G55920	67
AT1G10510	67
AT4G12720	67
AT1G73010	67
AT1G66330	67
AT5G59732	67
AT4G18240	67
AT2G36870	67
AT5G64460	67
AT1G22750	67
AT1G01750	67
AT4G31420	67
AT3G43740	67
AT1G68310	67
AT5G58230	67
AT1G04300	66
AT5G16910	66
AT2G34720	66
AT5G49980	66
AT2G25170	66
AT4G12790	66
AT3G07170	66
AT4G08810	66
AT3G24870	66
AT5G53620	66
AT3G50530	66
AT5G65910	66
AT3G20800	66
AT5G05740	66
AT3G02750	66
AT3G59770	66
AT5G01555	66
AT5G59780	66
AT5G25540	66
AT1G50020	66
AT2G27820	66
AT3G06730	66
AT3G18600	66
AT1G68370	66
AT3G57000	66
AT1G34049	66
AT1G54920	66
AT5G50310	66
AT3G15020	66
AT4G15093	66
AT1G04810	66
AT1G03040	66
AT3G17040	66
AT2G03470	66
AT2G30260	66
AT4G38350	66
AT2G34770	66
AT3G17380	66
AT1G61730	66
AT5G54440	66
AT2G28520	66
AT1G48650	66
AT5G60550	66
AT3G56860	66
AT5G04990	66
AT1G19580	66
AT4G31880	66
AT1G65650	66
AT3G53670	66
AT5G09585	66
AT2G44180	66
AT1G04770	66
AT4G01290	66
AT1G48790	66
AT5G46840	66
AT4G08825	66
AT2G37500	66
AT5G49830	66
AT5G08865	66
AT1G56050	66
ATMG00630	66
AT3G57020	66
AT2G16740	66
AT3G59660	66
AT4G21810	66
AT1G13640	66
AT1G48520	66
AT1G10470	66
AT4G31780	66
AT3G24575	66
AT2G01270	66
AT3G07330	66
AT2G02800	66
AT3G02435	66
AT4G38100	66
AT4G12040	66
AT3G06355	66
AT3G22600	66
AT5G59730	66
AT5G53000	66
AT2G44760	66
AT2G20690	66
AT5G63870	66
AT4G01450	66
AT1G72170	66
AT4G02350	66
AT5G58640	66
AT4G19490	66
AT4G34770	66
AT1G58380	66
AT2G33830	66
AT4G02590	66
AT5G49970	66
AT4G22010	66
AT4G36980	66
AT2G31560	66
AT3G52720	66
AT5G50570	65
AT1G22520	65
AT1G04267	65
AT5G18310	65
AT1G76730	65
AT5G25780	65
AT1G26460	65
AT1G69730	65
AT2G41960	65
AT5G13800	65
AT4G24680	65
AT5G13770	65
AT3G01060	65
AT5G60460	65
AT5G06665	65
AT4G08155	65
AT3G14430	65
AT1G07810	65
AT5G14390	65
AT1G62800	65
AT3G13070	65
AT5G64250	65
AT2G26660	65
AT2G20930	65
AT5G40390	65
AT2G21860	65
AT3G45770	65
AT3G04760	65
AT5G48880	65
AT4G28760	65
AT3G07660	65
AT1G26340	65
AT2G41140	65
AT5G60540	65
AT5G19450	65
AT1G67870	65
AT1G24160	65
AT4G20870	65
AT4G14270	65
AT4G08295	65
AT3G63500	65
AT2G07180	65
AT5G65760	65
AT2G39130	65
AT3G07180	65
AT5G11960	65
AT2G17930	65
AT5G02755	65
AT4G38290	65
AT1G55140	65
AT2G28370	65
AT4G09720	65
AT1G50030	65
AT5G07830	65
AT3G20870	65
AT3G02720	65
AT2G08695	65
AT4G26220	65
AT5G59960	65
AT3G27925	65
AT2G21240	65
AT4G10710	65
AT3G03520	65
AT3G44880	65
AT5G66170	65
AT5G58570	65
AT1G31780	65
AT3G23920	65
AT3G08235	65
AT3G47910	65
AT3G49668	65
AT3G12650	65
AT5G08380	65
AT1G19770	65
AT3G12010	65
AT2G33255	65
AT3G62910	65
AT5G66055	65
AT3G05090	65
AT3G26720	65
AT3G06483	65
AT1G10360	65
AT4G09020	65
AT1G63880	65
AT4G32590	65
AT5G12190	65
AT4G34890	65
AT1G14510	65
AT3G06320	65
AT1G18740	65
AT4G34270	65
AT1G74950	65
AT1G01780	65
AT5G35700	65
AT1G04945	65
AT2G45220	65
AT5G07275	65
AT3G54880	65
AT2G04380	65
AT4G32240	65
AT1G27100	65
AT2G43810	65
AT1G12580	65
AT5G06970	65
AT1G53730	65
AT1G07020	65
AT4G24400	65
AT1G26665	65
AT4G34030	65
AT1G69760	65
AT5G06460	64
AT2G27350	64
AT2G09465	64
AT1G13280	64
AT1G67230	64
AT1G62640	64
AT4G39510	64
AT1G64680	64
AT3G03975	64
AT4G36630	64
AT5G66860	64
AT5G54170	64
AT5G04920	64
AT5G39600	64
AT3G23730	64
AT1G61870	64
AT3G03135	64
AT5G25340	64
AT3G46280	64
AT3G53980	64
AT2G01060	64
AT1G26920	64
AT3G48720	64
AT5G52530	64
AT1G26225	64
AT2G19880	64
AT2G33840	64
AT1G43560	64
AT5G41010	64
AT5G48150	64
AT5G00905	64
AT1G66820	64
AT5G51430	64
AT3G43600	64
AT3G17900	64
AT2G18290	64
AT2G43610	64
AT1G06670	64
AT4G36430	64
AT2G47250	64
AT3G11964	64
AT5G22450	64
AT4G26370	64
AT5G54430	64
AT1G12650	64
AT5G14560	64
AT1G22060	64
AT4G22880	64
AT5G16650	64
AT1G27540	64
AT2G04880	64
AT3G02900	64
AT5G15020	64
AT1G78100	64
AT5G39500	64
AT4G31560	64
AT5G09460	64
AT3G59295	64
AT5G54370	64
AT5G47310	64
AT4G26000	64
AT5G52970	64
AT2G31890	64
AT5G42870	64
AT1G05270	64
AT3G12480	64
AT5G63340	64
AT4G32040	64
AT3G13690	64
AT2G44410	64
AT3G24880	64
AT5G64850	64
AT1G15730	64
AT4G04325	64
AT5G14170	64
AT4G27585	64
AT1G29340	64
AT1G13300	64
AT4G34120	63
AT3G60250	63
AT5G53580	63
AT2G38740	63
AT1G17360	63
AT4G38500	63
AT3G14390	63
AT4G37200	63
AT3G58460	63
AT1G34315	63
AT3G01780	63
AT5G54280	63
AT2G33855	63
AT5G58090	63
AT4G18905	63
AT1G70280	63
ATMG00600	63
AT4G03150	63
AT1G27510	63
AT3G27170	63
AT3G53520	63
AT1G77610	63
AT2G07757	63
AT5G11950	63
AT1G65370	63
AT3G21405	63
AT1G34418	63
AT1G21930	63
AT2G35859	63
AT5G20000	63
AT1G22430	63
AT3G54440	63
AT3G49530	63
AT1G05430	63
AT3G58110	63
AT4G34460	63
AT5G18190	63
AT1G36050	63
AT5G01710	63
AT2G34357	63
AT3G12570	63
AT3G08365	63
AT2G32990	63
AT1G31070	63
AT5G23250	63
AT4G08575	63
AT5G17910	63
AT4G29210	63
AT2G01220	63
AT2G46520	63
AT2G43130	63
AT5G66200	63
AT4G14358	63
AT1G07647	63
AT1G57620	63
AT3G07625	63
AT1G04007	63
AT5G13260	63
AT2G40400	63
AT5G02530	63
AT5G04760	63
AT3G04025	63
AT3G63400	63
AT1G07750	63
AT4G04005	63
AT1G43690	63
AT1G53570	63
AT3G63000	63
AT2G44520	63
AT4G02260	63
AT1G01710	63
AT1G79720	63
AT2G35605	63
AT2G04350	63
AT4G18740	63
AT3G22300	63
AT1G77750	63
AT1G23870	63
AT1G74340	63
AT4G21750	63
AT1G06087	63
AT3G54560	63
AT1G43900	63
AT5G43310	63
AT3G62450	63
AT5G55180	63
AT3G02690	63
AT2G46800	63
AT1G07440	63
AT4G18440	63
AT5G23535	63
AT3G21760	63
AT5G03900	63
AT1G02360	63
AT3G04520	63
AT5G18620	63
AT1G70650	63
AT3G01790	63
AT4G33780	63
AT1G16870	63
AT1G65590	63
AT2G42710	62
AT3G03145	62
AT4G04950	62
AT5G11850	62
AT3G07360	62
AT3G56900	62
AT2G37050	62
AT5G51510	62
AT1G63780	62
AT4G28200	62
AT5G47540	62
AT5G35430	62
AT4G19100	62
AT1G23950	62
AT1G79110	62
AT3G02450	62
AT1G77090	62
AT5G20060	62
AT3G01130	62
AT1G04893	62
AT2G26340	62
AT4G05065	62
AT1G20760	62
AT3G53630	62
AT1G51800	62
AT5G35460	62
AT1G01510	62
AT2G45620	62
AT5G01375	62
AT4G21470	62
AT5G58260	62
AT5G67630	62
AT1G69780	62
AT5G64430	62
AT4G30996	62
AT5G22510	62
AT1G50910	62
AT4G25660	62
AT4G14342	62
AT1G17110	62
AT3G57560	62
AT5G61840	62
AT5G15810	62
AT4G13720	62
AT5G44200	62
AT3G11340	62
AT1G09253	62
AT5G27600	62
AT1G54170	62
AT5G53310	62
AT3G09495	62
AT5G43760	62
AT4G33625	62
AT1G33780	62
AT4G11240	62
AT5G52100	62
AT1G80490	62
AT4G16180	62
AT2G18910	62
AT1G52930	62
AT5G19680	62
AT1G72030	62
AT5G39850	62
AT3G59380	62
AT2G03390	62
AT1G15140	62
AT5G14050	62
AT1G18660	62
AT1G59760	62
AT1G09250	62
AT1G15740	62
AT4G02400	62
AT1G10390	62
AT5G59030	62
AT5G11000	62
AT2G28890	62
AT5G23760	62
AT4G03550	62
AT4G09375	62
AT2G33730	62
AT2G18390	62
AT3G48110	62
AT2G33845	62
AT3G23190	62
AT5G01095	62
AT1G30210	62
AT5G16715	62
AT1G01300	62
AT2G18980	62
AT4G38890	61
AT3G09970	61
AT1G73110	61
AT5G64200	61
AT3G11500	61
AT5G54250	61
AT4G38240	61
AT5G47140	61
AT5G48620	61
AT2G03730	61
AT4G21160	61
AT3G20250	61
AT3G10720	61
AT1G21920	61
AT1G26740	61
AT1G27480	61
AT4G37090	61
AT3G04610	61
AT1G13090	61
AT5G14270	61
AT5G01125	61
AT5G39120	61
AT3G08850	61
AT1G71840	61
AT2G28390	61
AT3G29180	61
AT2G38860	61
AT5G08610	61
AT1G67310	61
AT3G29250	61
AT2G45240	61
AT1G15030	61
AT5G41260	61
AT1G43850	61
AT1G09323	61
AT2G40100	61
AT2G45290	61
AT3G20380	61
AT2G44065	61
AT3G57490	61
AT2G09345	61
AT3G57040	61
AT1G03210	61
AT5G03552	61
AT3G29350	61
AT2G46830	61
AT3G07720	61
AT4G33565	61
AT5G64580	61
AT1G04910	61
AT3G07890	61
AT2G44770	61
AT1G24267	61
AT1G03160	61
AT3G20320	61
AT1G50490	61
AT3G26100	61
AT2G20330	61
AT2G19970	61
AT1G62040	61
AT4G37880	61
AT5G19000	61
AT2G21140	61
AT1G07720	61
AT1G78206	61
AT5G53120	61
AT3G48060	61
AT1G12500	61
AT1G06430	61
AT3G05160	61
AT4G24940	61
AT1G13210	61
AT4G35860	61
AT2G25830	61
AT3G02075	61
AT4G11790	61
AT5G65610	61
AT4G27280	61
AT1G07663	61
AT1G32640	61
AT5G53650	61
AT3G16290	61
AT1G55340	61
AT5G65810	61
AT2G34490	61
AT2G28550	61
AT4G17486	61
AT3G05000	61
AT4G28510	61
AT1G04280	61
AT5G56280	61
AT3G50970	61
AT2G39210	60
AT1G73530	60
AT3G62310	60
AT4G22000	60
AT5G13100	60
AT1G54740	60
AT5G52370	60
AT1G49480	60
AT3G62940	60
AT2G29190	60
AT1G14910	60
AT3G46940	60
ATMG00140	60
AT4G09985	60
AT5G16290	60
AT2G26060	60
AT4G01870	60
AT2G26570	60
AT1G27640	60
AT4G32650	60
AT3G59810	60
AT2G35010	60
AT5G15750	60
AT3G05280	60
AT1G14900	60
AT3G18760	60
AT1G63090	60
AT3G16190	60
AT1G23020	60
AT1G03140	60
AT1G15880	60
AT5G04850	60
AT1G20580	60
AT2G30230	60
AT1G21590	60
AT2G21185	60
AT2G45510	60
AT1G15350	60
AT2G17410	60
AT1G78880	60
AT5G23510	60
AT1G60800	60
AT3G19680	60
AT3G61240	60
AT4G27900	60
AT1G27340	60
AT4G12560	60
AT4G16500	60
AT5G16550	60
AT5G18150	60
AT4G36720	60
AT5G66920	60
AT1G77670	60
AT2G14460	60
AT5G61140	60
AT4G36640	60
AT2G02960	60
AT2G19572	60
AT5G64420	60
AT3G45620	60
AT4G25910	60
AT1G70710	60
AT1G22920	60
AT5G54710	60
AT4G40050	60
AT3G17465	60
AT5G37990	60
AT1G71090	60
AT3G19740	60
AT1G35190	60
AT2G32170	60
AT3G10420	60
AT4G27830	60
AT4G14680	60
AT5G64220	60
AT2G43070	60
AT4G23640	60
AT2G36120	60
AT4G05400	60
AT3G51610	60
AT4G29080	60
AT1G22730	60
AT3G09570	59
AT2G22300	59
AT5G53880	59
AT4G08705	59
AT1G64860	59
AT4G37550	59
AT3G17090	59
AT2G17520	59
AT1G61190	59
AT5G48335	59
AT2G01340	59
AT4G34215	59
AT4G36190	59
AT3G05500	59
AT3G57240	59
AT1G60220	59
AT1G11930	59
AT4G14760	59
AT1G27290	59
AT1G72700	59
AT1G63610	59
AT1G04273	59
AT1G04210	59
AT4G19350	59
AT3G06170	59
AT5G58240	59
AT5G16300	59
AT4G36660	59
AT3G02250	59
AT1G47278	59
AT3G02020	59
AT1G67330	59
AT5G47640	59
AT2G01100	59
AT1G73990	59
AT5G59480	59
AT5G11700	59
AT3G48780	59
AT4G38495	59
AT1G49310	59
AT5G50550	59
AT2G27040	59
AT4G30490	59
AT5G39160	59
AT3G04480	59
AT1G05180	59
AT5G16830	59
AT2G09975	59
AT5G62575	59
AT3G46820	59
AT4G39210	59
AT5G06700	59
AT4G22820	59
AT3G08943	59
AT3G04785	59
AT3G12920	59
AT1G64640	59
AT1G60640	59
AT1G09247	59
AT1G64385	59
AT4G37530	59
AT3G45050	59
AT4G32850	59
AT1G44100	59
AT5G41680	59
AT3G12370	59
AT1G18000	59
AT1G75370	59
AT2G05940	59
AT5G16370	59
AT1G09677	59
AT2G35935	59
AT4G02680	59
AT2G16800	59
AT1G17620	59
AT5G03905	59
AT1G03150	59
AT1G33170	59
AT5G59210	59
AT3G57280	59
AT5G35970	59
AT2G33590	59
AT4G03020	59
AT3G42170	59
AT3G15580	59
AT1G07960	59
ATMG00530	59
AT1G07350	59
AT3G48150	59
AT5G45100	59
AT1G61670	59
AT1G08780	59
AT2G34070	59
AT1G09645	59
AT4G04200	59
AT1G31770	59
AT4G16430	59
AT1G72410	59
AT1G07803	59
AT5G64860	59
AT1G80950	59
AT5G11810	59
AT2G45380	59
AT1G09840	59
AT1G07700	59
AT3G26180	59
AT2G08965	59
AT1G16010	59
AT5G01500	59
AT3G49100	58
AT2G30250	58
AT4G00670	58
AT3G17000	58
AT1G69252	58
AT1G02910	58
AT1G64400	58
AT5G13300	58
AT1G73650	58
AT5G60980	58
AT3G48500	58
AT3G01370	58
AT5G05980	58
AT5G03420	58
AT3G05050	58
ATMG01030	58
AT3G10220	58
AT5G62050	58
AT4G17460	58
AT1G11700	58
AT3G55980	58
AT3G02170	58
AT4G35230	58
AT3G30180	58
AT3G58030	58
AT2G01710	58
AT3G17205	58
AT4G26145	58
AT3G08695	58
AT3G29200	58
AT5G35910	58
AT4G35785	58
AT1G33980	58
AT5G55530	58
AT1G50440	58
AT4G08930	58
AT4G11120	58
AT2G32220	58
AT1G63660	58
AT2G07633	58
AT2G46225	58
AT5G49570	58
AT1G20810	58
AT5G08820	58
AT3G23980	58
AT5G08560	58
AT1G16320	58
AT1G16840	58
AT1G47500	58
AT3G01200	58
AT5G58870	58
AT3G51270	58
AT5G42110	58
AT1G10130	58
AT4G17900	58
AT3G14205	58
AT4G15760	58
AT1G77490	58
AT2G27580	58
AT5G14440	58
AT3G27340	58
AT5G19390	58
AT4G30260	58
AT1G10170	58
AT4G29270	58
AT2G13540	58
AT2G06465	58
AT2G23420	58
AT2G09215	58
AT3G59300	58
AT4G25650	58
AT1G09630	58
AT2G23940	58
AT2G26190	58
AT5G58390	58
AT1G62810	58
AT3G16810	58
AT5G62280	58
AT3G04195	58
AT2G17760	58
AT4G06785	58
ATMG00150	58
AT3G10350	58
AT1G69200	58
AT5G35690	58
AT4G29020	58
AT1G73180	58
AT1G79160	58
AT3G48115	58
AT1G33680	58
AT3G15520	58
AT3G05345	58
AT2G45060	58
AT5G39610	58
AT5G04720	58
AT2G23987	58
AT1G70900	58
AT5G66410	58
AT4G34660	58
AT2G32600	58
AT3G02275	58
AT5G21910	57
AT4G37280	57
AT5G12040	57
AT2G02870	57
AT2G08500	57
AT5G11720	57
AT2G36310	57
ATMG00130	57
AT5G15410	57
AT3G62240	57
AT5G62270	57
AT3G16310	57
AT3G01820	57
AT4G22260	57
AT3G58600	57
AT2G35500	57
AT1G26690	57
AT1G23900	57
AT3G29185	57
AT5G38990	57
AT1G14380	57
AT4G12390	57
AT5G57710	57
AT3G19800	57
AT3G05945	57
AT1G09383	57
AT1G06360	57
AT5G25360	57
AT3G26210	57
AT5G10770	57
AT4G14965	57
AT3G15630	57
AT5G44730	57
AT1G28240	57
AT1G08727	57
AT5G18400	57
AT4G36940	57
AT5G12940	57
AT5G49400	57
AT5G20200	57
AT5G63910	57
AT2G38770	57
AT2G42130	57
AT1G05150	57
AT1G14270	57
AT3G27700	57
AT5G45950	57
AT3G01615	57
ATCG00920	57
AT5G07370	57
AT2G26430	57
AT2G43020	57
AT5G41370	57
AT4G25730	57
AT5G54580	57
AT2G47900	57
AT3G11397	57
AT1G04853	57
AT4G31720	57
AT5G08810	57
AT2G25930	57
AT5G27990	57
AT1G19720	57
AT1G29940	57
AT3G44670	57
AT5G20730	57
AT4G06745	57
AT1G72640	57
AT1G18840	57
AT1G26640	57
AT1G75440	57
AT2G16400	57
AT1G08543	57
AT5G20050	57
AT1G68220	57
AT2G41650	57
AT3G55000	57
AT5G50430	57
AT5G55630	57
AT5G39890	57
AT4G38160	57
AT3G44480	57
AT4G23570	57
AT2G28190	57
AT4G26555	57
AT2G41940	57
AT1G20770	57
AT4G31590	57
AT5G09440	57
AT3G25070	57
AT1G54460	57
AT4G38430	57
AT4G07130	57
AT3G51860	57
AT5G40650	57
AT2G39430	57
AT5G48240	57
AT2G13790	57
AT1G02870	57
AT3G43220	57
AT5G11280	56
AT5G57770	56
AT1G05203	56
AT3G59840	56
AT5G23940	56
AT2G45200	56
AT4G35950	56
AT4G24030	56
AT5G40160	56
AT4G21800	56
AT3G59280	56
AT5G19855	56
AT1G21760	56
AT1G44835	56
AT5G66950	56
AT4G14455	56
AT4G33240	56
AT3G19520	56
AT1G04340	56
AT3G62630	56
AT3G07630	56
AT1G21110	56
AT1G26470	56
AT1G06900	56
AT5G44090	56
AT3G04175	56
AT2G43650	56
AT1G68570	56
AT1G14920	56
AT5G18470	56
AT3G17970	56
AT1G33470	56
AT4G24210	56
AT1G77122	56
AT3G56170	56
AT1G72740	56
AT4G25500	56
AT1G09850	56
AT4G14350	56
AT3G07140	56
AT4G28706	56
AT2G36220	56
AT1G28350	56
AT5G51060	56
AT3G08010	56
AT1G63680	56
AT2G32380	56
AT5G42060	56
AT1G71780	56
AT1G23090	56
AT5G12480	56
AT1G06463	56
AT4G01120	56
AT5G25080	56
AT3G48090	56
AT2G34160	56
AT2G24860	56
AT5G56240	56
AT5G23210	56
AT5G15533	56
AT5G37360	56
AT2G38020	56
AT5G10050	56
AT2G15580	56
AT1G23390	56
AT5G55310	56
AT4G29260	56
AT3G26618	56
AT4G30330	56
AT1G52200	56
AT2G15240	56
AT4G13270	56
AT3G09655	56
AT3G14720	56
AT1G09660	56
AT1G03910	56
AT5G09850	56
AT2G38130	56
AT1G06110	56
AT5G13020	56
AT3G47450	56
AT4G24930	56
AT3G54090	56
AT2G03640	56
AT3G51430	56
AT3G26670	56
AT4G08980	56
AT1G51100	56
AT4G40042	56
AT5G50760	56
AT1G32630	56
AT3G01835	56
AT4G34760	56
AT2G35390	56
AT1G20630	56
AT3G15110	56
AT5G06245	56
AT4G09150	56
AT5G53742	56
AT4G08255	56
AT5G55125	56
AT2G09495	56
AT2G30010	56
AT2G39681	56
AT3G46590	56
AT3G26370	56
AT4G16141	56
AT1G65430	56
AT5G28900	56
AT5G13240	56
AT2G17990	56
AT4G06705	56
AT3G23660	56
AT1G06210	56
AT1G66260	56
AT1G09637	56
AT4G35220	56
AT1G34320	56
AT1G64280	56
AT3G61070	56
AT5G47370	56
AT5G45420	56
AT3G51520	56
AT3G62370	56
AT4G26450	56
AT1G75990	56
AT2G01620	56
AT1G09843	55
AT2G07485	55
AT3G24570	55
AT1G52000	55
AT1G07660	55
AT5G11270	55
AT3G19340	55
AT1G68730	55
AT3G29160	55
AT2G20120	55
AT2G26800	55
AT5G55140	55
AT2G07721	55
AT3G52060	55
AT1G28330	55
AT1G07513	55
AT4G12495	55
AT5G24450	55
AT4G35350	55
AT3G09100	55
AT2G19310	55
AT4G31570	55
AT1G54355	55
AT3G10620	55
AT1G68100	55
AT3G02110	55
AT2G38950	55
AT1G31190	55
AT1G75560	55
AT2G08235	55
AT4G25880	55
AT1G68550	55
AT5G37130	55
AT3G22370	55
AT2G40300	55
AT3G49430	55
AT3G46290	55
AT5G16210	55
AT5G22500	55
AT3G25540	55
AT2G21470	55
AT3G22520	55
AT5G54510	55
AT2G19270	55
AT3G04825	55
AT1G25520	55
AT2G07613	55
AT4G24020	55
AT1G10370	55
AT1G12850	55
AT2G24592	55
AT4G27040	55
AT5G38630	55
AT3G07410	55
AT4G02450	55
AT2G44640	55
AT1G08567	55
AT5G47220	55
AT1G12013	55
AT4G02725	55
AT1G80670	55
AT5G63460	55
AT1G66980	55
AT1G23780	55
AT5G20140	55
AT5G42820	55
AT1G64950	55
AT3G22170	55
AT1G51840	55
AT2G31510	55
AT4G18010	55
AT1G28200	55
AT1G65500	55
AT2G03760	55
AT4G06599	55
AT3G28550	55
AT5G06260	55
AT5G05365	55
AT1G80240	55
AT4G22380	55
AT1G53800	55
AT1G12320	55
AT1G12640	55
AT3G03860	55
AT2G38230	55
AT3G07220	55
AT2G28605	55
AT2G42580	55
AT4G08350	55
AT1G17650	55
AT2G04690	55
AT1G77350	55
AT3G15354	55
AT1G18010	55
AT4G17070	55
AT5G13050	55
AT5G25510	55
AT3G06930	55
AT5G16250	55
AT2G39675	55
AT4G24275	55
AT5G62880	55
AT1G04970	55
AT3G13340	55
AT2G35820	55
AT4G01810	55
AT1G64490	55
AT1G30000	55
AT1G78560	55
AT2G23390	55
AT5G09480	55
AT3G58120	55
AT5G01265	55
AT2G44940	55
AT5G45650	54
AT3G06980	54
AT4G04350	54
AT5G05470	54
AT5G16280	54
AT2G06025	54
AT5G42320	54
AT3G07300	54
AT1G49400	54
AT3G04500	54
AT3G44280	54
AT5G11580	54
AT2G23460	54
AT2G43080	54
AT3G56930	54
AT5G14105	54
AT1G03250	54
AT4G33920	54
AT1G67328	54
AT1G12780	54
AT1G55890	54
AT5G57900	54
AT2G46260	54
AT1G50740	54
AT5G56860	54
AT2G28310	54
AT1G76520	54
AT3G43590	54
AT5G02130	54
AT4G20020	54
AT1G48230	54
AT4G17570	54
AT5G17310	54
AT2G38750	54
AT4G29100	54
AT3G04810	54
AT4G02340	54
AT5G42420	54
AT1G33800	54
AT4G05810	54
AT1G24560	54
AT5G23610	54
ATCG01210	54
AT1G06620	54
AT4G27180	54
AT3G02740	54
AT5G41940	54
AT3G26280	54
AT3G06125	54
AT1G20575	54
AT1G72645	54
AT3G15940	54
AT3G54860	54
AT5G17290	54
AT1G80770	54
AT5G61670	54
AT1G74675	54
AT1G78860	54
AT4G18950	54
AT4G09760	54
AT2G12400	54
AT5G57440	54
AT5G47730	54
AT1G50140	54
AT2G41120	54
AT3G09900	54
AT4G05020	54
AT1G52730	54
AT1G48490	54
AT3G23640	54
AT1G59830	54
AT5G05110	54
AT2G14045	54
AT5G19790	54
AT2G34660	54
AT2G47160	54
AT5G63810	54
AT3G13860	54
AT1G60990	54
AT4G10380	54
AT3G57300	54
