Gen	TotalRecuentos
AT1G53780	9628
AT5G35730	9627
AT3G20720	9624
AT5G24930	9624
AT5G35220	9621
AT1G68670	9617
AT5G51400	9611
AT3G26300	9610
AT1G29310	9607
AT1G64860	9607
AT3G55320	9607
AT4G34030	9605
AT5G19180	9604
AT5G35690	9602
AT5G64430	9601
AT3G42790	9600
AT1G05277	9594
AT2G39340	9593
AT5G55160	9592
AT3G52800	9590
AT4G12040	9590
AT5G65460	9590
AT1G34550	9587
AT3G63200	9587
AT5G57530	9587
AT4G25620	9585
AT2G38550	9584
AT5G35560	9584
AT5G11480	9579
AT4G31780	9578
AT2G29210	9577
AT5G48480	9576
AT1G53590	9573
AT3G07360	9568
AT5G12110	9567
AT1G07630	9565
AT4G39040	9562
AT5G02830	9562
AT1G53050	9561
AT3G45090	9558
AT4G33380	9558
AT3G15660	9557
AT1G33170	9556
AT4G02990	9556
AT5G47140	9554
AT1G20510	9552
AT3G06500	9552
AT4G37180	9548
AT4G37440	9545
AT5G63810	9534
AT2G37990	9533
AT3G09940	9532
AT3G09810	9530
AT4G09570	9527
AT1G80040	9526
AT3G56360	9525
AT5G07830	9520
AT4G07735	9519
AT3G27890	9518
AT5G62740	9517
AT5G56660	9503
AT5G35460	9501
AT1G64400	9494
AT5G43330	9493
AT2G43360	9492
AT1G12430	9491
AT2G47640	9490
AT3G11780	9489
AT4G22010	9489
AT1G24560	9488
AT3G63380	9488
AT2G38670	9487
AT5G47490	9484
AT4G05020	9477
AT5G13490	9477
AT3G18600	9470
AT1G29970	9466
AT5G49430	9466
AT1G14690	9462
AT1G78280	9458
AT2G36950	9456
AT5G55120	9454
AT3G20920	9453
AT5G58900	9453
AT5G59950	9452
AT5G05270	9451
AT2G05830	9448
AT4G30580	9447
AT2G23610	9445
AT2G26230	9445
AT3G17940	9442
AT3G49430	9441
AT4G20270	9440
AT2G45910	9439
AT1G10470	9436
AT4G37070	9433
AT2G43650	9431
AT4G18040	9430
AT5G67100	9426
AT5G53050	9422
AT2G37760	9421
AT5G43760	9421
AT5G20620	9419
AT3G01205	9418
AT3G02910	9416
AT1G50900	9415
AT1G75690	9414
AT4G34390	9412
AT1G80640	9410
AT1G23440	9408
AT1G07603	9407
AT2G29530	9407
AT2G29970	9407
AT4G21910	9402
AT3G18110	9401
AT5G01270	9400
AT1G15960	9398
AT1G38065	9397
AT5G57940	9397
AT1G54990	9396
AT2G02070	9394
AT4G19670	9394
AT5G20070	9393
AT1G80560	9391
AT5G06530	9390
AT1G72430	9373
AT5G54830	9373
AT3G59050	9371
AT3G62680	9370
AT2G01470	9361
AT5G24210	9358
AT1G67360	9357
AT3G60740	9357
AT3G16940	9355
AT1G12580	9354
AT2G21385	9354
AT2G47970	9352
AT1G70330	9351
AT1G17340	9342
AT3G03640	9342
AT5G01835	9342
AT1G36050	9341
AT5G38650	9336
AT3G55980	9334
AT1G14920	9328
AT2G15900	9328
AT5G10180	9328
AT2G30750	9327
AT5G19150	9327
AT5G55450	9322
AT3G15470	9321
AT4G01860	9317
AT3G29180	9314
AT3G21510	9313
AT1G09530	9311
AT5G08275	9309
AT3G56090	9305
AT4G00090	9305
AT3G23550	9301
AT3G18140	9298
AT3G07180	9297
AT5G53130	9294
AT5G49440	9292
AT1G17450	9290
AT4G08870	9289
AT5G60620	9288
AT4G31580	9287
AT1G01820	9285
AT1G28680	9284
AT3G52120	9282
AT3G07950	9275
AT5G48020	9272
AT3G18050	9271
AT2G40880	9270
AT3G12580	9268
AT3G15450	9266
AT1G76090	9265
AT4G28060	9265
AT5G04040	9265
AT5G18590	9265
AT5G58350	9262
AT2G29560	9261
AT5G13810	9261
AT2G23672	9259
AT1G61210	9255
AT2G23670	9255
AT3G13672	9254
AT5G05100	9254
AT2G14835	9253
AT5G04480	9245
AT5G59520	9244
AT1G31340	9243
AT3G20790	9237
AT5G49930	9237
AT4G20130	9231
AT1G49820	9230
AT5G13390	9229
AT4G23800	9227
AT4G18020	9224
AT4G01870	9222
AT5G22030	9222
AT5G14970	9221
AT5G05570	9218
AT5G14240	9216
AT5G16760	9216
AT2G39810	9209
AT5G10030	9207
AT1G60200	9206
AT3G56400	9206
AT1G15400	9204
AT3G19515	9200
AT4G32570	9200
AT4G10450	9197
AT3G10610	9194
AT3G49500	9193
AT1G18700	9191
AT3G12570	9190
AT4G27560	9190
AT1G78880	9189
AT5G18525	9185
AT4G02030	9181
AT4G30890	9180
AT2G44090	9175
AT5G64920	9175
AT5G37850	9174
AT4G18930	9172
AT3G07880	9166
AT1G08820	9164
AT4G12510	9161
AT2G33540	9160
AT1G33980	9158
AT5G60340	9153
AT4G04970	9152
AT1G60220	9150
AT2G26800	9148
AT5G01710	9148
AT1G06650	9146
AT5G51020	9146
AT1G30330	9145
AT5G22340	9145
AT1G48440	9144
AT5G13770	9143
AT5G43880	9143
AT1G45332	9140
AT1G22070	9136
AT4G08980	9133
AT4G17640	9132
AT1G09980	9130
AT5G17310	9130
AT3G23310	9126
AT3G51630	9123
AT3G57340	9123
AT3G21190	9122
AT3G47860	9115
AT1G60770	9114
AT5G42400	9113
AT2G31750	9112
AT4G12020	9111
AT3G25840	9107
AT3G27325	9105
AT3G12590	9103
AT3G21430	9103
AT5G11580	9103
AT5G59960	9103
AT2G01830	9102
AT3G08640	9100
AT3G50440	9100
AT5G57035	9099
AT1G31660	9098
AT1G59580	9098
AT1G49860	9097
AT5G50960	9096
AT4G18640	9095
AT5G18670	9089
AT5G28850	9086
AT5G42940	9085
AT5G58490	9085
AT4G14800	9078
AT5G55530	9072
AT4G03200	9071
AT4G20440	9070
AT1G18470	9069
AT4G34460	9066
AT2G04880	9065
AT5G19120	9064
AT1G08680	9063
AT1G63500	9063
AT5G23820	9063
AT5G48120	9059
AT1G27330	9058
AT2G04900	9057
AT4G24840	9057
AT4G20300	9055
AT2G29120	9054
AT4G33500	9052
AT2G21120	9045
AT1G53380	9044
AT5G49680	9038
AT3G11590	9036
AT3G22550	9034
AT4G26410	9030
AT2G26590	9028
AT1G49300	9026
AT4G12555	9026
AT4G23740	9025
AT1G31070	9022
AT1G68790	9021
AT2G18690	9017
AT1G76790	9015
AT3G05675	9011
AT5G45250	9010
AT4G01940	9007
AT5G57800	9007
AT5G44785	9006
AT4G38220	9005
AT1G75840	9003
AT2G40660	8998
AT1G53510	8995
AT1G76520	8991
AT2G34970	8990
AT5G16370	8990
AT4G11800	8989
AT1G49480	8985
AT5G20320	8984
AT1G63360	8983
AT2G31970	8983
AT3G19700	8982
AT3G43610	8970
AT4G10790	8970
AT3G54230	8968
AT1G35670	8965
AT3G25500	8957
AT2G47960	8955
AT5G13260	8955
AT4G24990	8954
AT1G72910	8953
AT5G23050	8951
AT2G23420	8949
AT3G06300	8949
AT3G20060	8948
AT3G16810	8947
AT5G50250	8947
AT5G66920	8945
AT3G05160	8944
AT2G38860	8943
AT1G03370	8938
AT1G06200	8937
AT5G24890	8937
AT2G23740	8936
AT2G24500	8936
AT3G24050	8932
AT5G37020	8931
AT1G69450	8929
AT3G55330	8921
AT5G01020	8915
AT5G49970	8914
AT3G07700	8904
AT2G06990	8901
AT1G77920	8898
AT3G63310	8893
AT3G44880	8888
AT1G18450	8884
AT5G02250	8884
AT1G68300	8881
AT2G47210	8880
AT4G08180	8877
AT5G08390	8876
AT5G66470	8875
AT1G18060	8873
AT2G17840	8873
AT1G27200	8865
AT5G66390	8864
AT2G11910	8862
AT5G15845	8862
AT5G55540	8862
AT1G14280	8861
AT3G03990	8859
AT4G27060	8854
AT4G34040	8854
AT1G73180	8849
AT4G05070	8849
AT2G07623	8847
ATMG01160	8847
AT1G13940	8846
AT1G21900	8844
AT4G01900	8844
AT4G14300	8843
AT5G16750	8840
AT4G21580	8839
AT3G19050	8838
AT4G36730	8836
ATMG00420	8836
AT3G11120	8835
AT5G39530	8835
AT2G46170	8832
AT5G44610	8831
AT4G37040	8830
AT5G10490	8828
AT1G04200	8822
AT5G08540	8822
AT5G23310	8821
AT4G18440	8820
AT3G57260	8819
AT5G52560	8819
AT3G15810	8818
AT4G34290	8818
AT5G35750	8818
AT3G11820	8813
AT1G51860	8809
AT2G20900	8806
AT1G74210	8803
AT2G27060	8803
AT2G43945	8803
AT1G30900	8800
AT2G35490	8799
AT3G48150	8799
AT5G66210	8797
AT4G17840	8795
AT3G14390	8794
AT5G60550	8793
AT5G23610	8792
AT4G12230	8791
AT4G39510	8789
AT2G26020	8787
AT5G61510	8786
AT1G06820	8783
AT3G52240	8781
AT1G80030	8779
AT2G40540	8778
AT5G60450	8778
AT2G07180	8776
AT5G39040	8776
AT3G19870	8774
AT5G22830	8773
AT3G17970	8772
AT4G32300	8770
AT2G46260	8768
AT3G04940	8767
AT3G57470	8767
AT1G75100	8763
AT1G78490	8763
AT1G74020	8762
AT1G05180	8761
AT2G29200	8761
AT3G55230	8759
AT5G52280	8758
AT5G36170	8757
AT5G57160	8757
AT3G44190	8756
AT5G43970	8755
AT3G17340	8751
AT1G03930	8745
AT4G18905	8745
AT2G39700	8742
AT3G25040	8741
AT2G32990	8737
AT3G09850	8736
AT5G05560	8733
AT1G71860	8732
AT4G10730	8731
AT1G09330	8727
AT5G57345	8727
AT5G54710	8725
AT5G55480	8725
AT3G02495	8723
AT2G35620	8722
AT2G37250	8722
AT4G11220	8720
AT2G47690	8719
AT5G63410	8719
AT1G01300	8718
AT5G54170	8715
AT4G26000	8712
AT5G27670	8712
AT1G44100	8709
AT1G66680	8709
AT3G53520	8704
AT5G52820	8702
AT1G04910	8701
AT5G15850	8701
AT4G26480	8698
AT1G03290	8697
AT1G18460	8692
AT2G45220	8692
AT1G54090	8690
AT4G29100	8690
AT1G54500	8687
AT3G11250	8687
AT1G07720	8681
AT2G47500	8681
AT1G30590	8680
AT5G54510	8680
AT1G48110	8676
AT2G36870	8676
AT5G52440	8676
AT4G10570	8675
AT2G33330	8672
AT4G24400	8671
AT5G45050	8671
AT4G19006	8669
AT4G24200	8667
AT5G02290	8665
AT1G27540	8662
AT5G66180	8662
ATMG00200	8662
AT1G25175	8661
AT5G14050	8660
AT3G02630	8657
AT1G07820	8655
AT3G51000	8655
AT4G39260	8653
AT5G13740	8653
AT1G51110	8652
AT1G60810	8649
AT3G58990	8648
AT2G17500	8644
AT1G21980	8643
AT1G78610	8642
AT3G44600	8642
AT3G17090	8636
AT1G19130	8635
AT3G03520	8633
AT1G69070	8632
AT5G16780	8631
AT1G18150	8627
AT2G16400	8627
AT5G55730	8627
AT2G24850	8626
AT4G33110	8624
AT3G14790	8621
AT4G09680	8620
AT4G35380	8619
AT4G38460	8618
AT1G18590	8617
AT4G29510	8612
AT1G05910	8611
AT5G01765	8611
AT2G40950	8609
AT5G28900	8607
AT5G55960	8607
AT3G25930	8604
AT4G35300	8604
AT5G20570	8603
AT4G27320	8600
AT1G07360	8589
AT1G61150	8589
AT1G31930	8588
AT3G26210	8587
AT1G28380	8583
AT3G52470	8583
AT3G02870	8577
AT4G19520	8575
AT5G10290	8575
AT3G12930	8573
AT1G53300	8572
AT4G14570	8572
AT2G46390	8570
AT3G59950	8570
AT2G46920	8565
AT5G40580	8565
AT1G23960	8562
AT5G45110	8562
AT5G58110	8559
AT3G49600	8558
AT3G15590	8552
AT5G20900	8549
AT4G11160	8545
AT1G13170	8542
AT1G22440	8542
AT2G42890	8542
AT4G00355	8541
AT5G12480	8541
AT5G28750	8541
AT1G76950	8540
AT1G55810	8537
AT4G28240	8536
AT1G10870	8535
AT4G19040	8534
AT1G08980	8532
AT1G30880	8529
AT5G41410	8529
AT2G35860	8528
AT3G51130	8528
AT4G12320	8528
AT5G04830	8526
AT1G67890	8525
AT3G51620	8523
AT5G04990	8522
AT1G01470	8521
AT2G45260	8520
AT5G50565	8520
AT5G19350	8518
AT3G19640	8515
AT1G79150	8514
AT3G53560	8514
AT5G27410	8509
AT5G22050	8507
AT5G14170	8506
AT1G08720	8504
AT2G34690	8499
AT2G34490	8498
AT3G04490	8494
AT1G34510	8493
AT2G35390	8493
AT4G39210	8493
AT1G63660	8492
AT5G61230	8492
AT3G49530	8488
AT1G28685	8487
AT1G62640	8486
AT2G37520	8485
AT3G26670	8484
AT5G04020	8484
AT2G44410	8481
AT1G68140	8476
AT1G70710	8476
AT2G01110	8474
AT2G35800	8474
AT5G22500	8473
AT5G55860	8472
AT4G29670	8471
AT4G30290	8470
AT5G02120	8470
AT4G29490	8466
AT3G51140	8464
AT3G23590	8463
AT2G01980	8458
AT3G22290	8451
AT5G26240	8451
AT5G42030	8450
AT1G24764	8449
AT1G18950	8444
AT2G03730	8442
AT5G05660	8442
AT5G01255	8441
AT1G74850	8440
AT1G48480	8438
AT1G65430	8436
AT2G03750	8435
AT1G18210	8427
AT5G03330	8425
AT4G38790	8420
AT1G07080	8418
AT4G21180	8418
AT1G04530	8417
AT2G20530	8417
AT1G50410	8414
AT2G15290	8413
AT5G01545	8413
AT4G12310	8411
AT1G25540	8410
AT1G20630	8408
AT3G18280	8407
AT5G03455	8407
AT2G20790	8406
AT2G31200	8406
AT3G14120	8405
AT3G19000	8405
AT3G53730	8405
AT3G52220	8404
AT2G05310	8403
AT2G23450	8403
AT1G32070	8400
AT5G02270	8399
AT2G32580	8396
AT3G55460	8395
AT5G26880	8395
AT2G25610	8394
AT1G74790	8393
AT3G02600	8393
AT1G22850	8392
AT5G13750	8392
AT3G16250	8391
AT5G05980	8389
AT5G24450	8389
AT3G02050	8388
AT4G36990	8387
AT1G09090	8386
AT2G06050	8386
AT4G28260	8386
AT1G15240	8383
AT2G40770	8380
AT2G30500	8373
AT4G02290	8373
AT3G61860	8370
AT5G20520	8370
AT1G27390	8368
AT3G15430	8367
AT1G21920	8366
AT1G27190	8365
AT2G46915	8363
AT1G69220	8362
AT1G07200	8361
AT1G62800	8359
AT3G10160	8359
AT1G69770	8358
AT1G61890	8357
AT5G53540	8357
AT1G31690	8351
AT1G48210	8350
AT5G01720	8350
AT5G04920	8345
AT1G56460	8342
AT1G29250	8341
AT3G52400	8339
AT4G12340	8338
AT2G25850	8337
AT3G17750	8337
AT5G16660	8337
AT5G53400	8337
AT5G58090	8337
AT2G44870	8336
AT3G52090	8336
AT1G73490	8335
AT2G35510	8334
AT1G15280	8331
AT2G22490	8329
AT3G45600	8327
AT1G28520	8324
AT2G45140	8323
AT3G17440	8323
AT4G35230	8322
AT1G68370	8320
AT2G34630	8318
AT4G00895	8318
AT2G46420	8317
AT1G34220	8316
AT1G50670	8315
AT2G08760	8314
AT4G36640	8314
AT4G36940	8314
AT5G45260	8314
AT1G76900	8312
AT2G32480	8310
AT3G04580	8309
AT3G56930	8309
AT5G05450	8304
AT1G12050	8303
AT1G27340	8302
AT1G63810	8300
AT4G19160	8300
AT4G30280	8299
AT4G29750	8296
AT1G50910	8292
AT2G02800	8290
AT3G12360	8290
AT3G13320	8290
AT1G49630	8289
AT3G03300	8288
AT1G01170	8286
AT5G39950	8286
AT1G72180	8284
AT5G21222	8284
AT5G26600	8284
AT5G57360	8284
AT1G27470	8282
AT1G65860	8281
AT4G23430	8281
AT5G58270	8279
AT5G62270	8278
AT1G69040	8276
AT1G05347	8274
AT2G31350	8274
AT2G36480	8274
AT2G46080	8271
AT5G28400	8271
AT5G63050	8271
AT3G05220	8269
AT3G06430	8269
ATMG00920	8268
AT3G26370	8265
AT4G23270	8265
AT4G39460	8264
AT4G29735	8263
AT5G50665	8263
AT2G45750	8262
AT1G80260	8259
AT2G31040	8258
AT4G28300	8258
AT4G35040	8252
AT1G53800	8250
AT5G19000	8247
AT2G24550	8246
AT2G30800	8246
AT5G57850	8246
AT5G11950	8245
AT1G04870	8243
AT1G01950	8242
AT2G24150	8241
AT1G80780	8240
AT5G21920	8238
AT1G70520	8237
AT1G80180	8237
AT3G11800	8235
AT4G31120	8235
AT4G02370	8234
AT1G01160	8232
AT1G25230	8230
AT4G35490	8228
AT1G30410	8225
AT2G32910	8225
AT3G43520	8225
AT1G17860	8223
AT2G16860	8221
AT4G39100	8221
AT5G48900	8219
AT3G55400	8218
AT1G59910	8217
AT5G53120	8216
AT2G02180	8215
AT5G27030	8213
AT2G07779	8212
ATMG01210	8212
AT1G66330	8211
AT2G43020	8205
AT5G10020	8204
AT3G46960	8203
AT2G22425	8196
AT1G49580	8195
ATMG00810	8195
AT1G71090	8192
AT2G05940	8191
AT2G43100	8190
AT3G03720	8190
AT3G49800	8189
AT5G11000	8179
AT1G61670	8176
AT2G18740	8175
AT4G38430	8173
AT3G43590	8172
AT1G77690	8170
AT1G27650	8169
AT1G75310	8169
AT1G26170	8168
AT2G39760	8168
AT5G16390	8168
AT2G01320	8167
AT5G22010	8165
AT5G55180	8161
AT4G32480	8157
AT4G38620	8157
AT1G28120	8156
AT4G26700	8156
AT5G60680	8155
AT5G08660	8154
AT4G12560	8153
AT5G16010	8152
AT5G08760	8151
AT4G14680	8150
AT2G29650	8149
AT2G27950	8146
AT3G54860	8146
AT1G53040	8145
AT5G61060	8145
AT1G11350	8143
AT1G53165	8143
AT5G14250	8143
AT5G47750	8140
AT1G49570	8139
AT2G15050	8139
AT4G02640	8139
AT5G58440	8139
AT5G61150	8139
AT4G18950	8138
AT5G03420	8137
AT5G66140	8135
AT4G02560	8134
AT4G02600	8133
AT3G56490	8128
AT5G60690	8128
AT1G47740	8127
AT1G76550	8123
AT2G40930	8123
AT4G29905	8122
AT1G42960	8121
AT5G39830	8121
AT2G32540	8112
AT1G79210	8111
AT1G53670	8105
AT3G12560	8105
AT1G11260	8102
AT3G10270	8102
AT3G43670	8101
AT1G17890	8095
AT1G34000	8095
AT1G80950	8094
AT2G02220	8092
AT1G10090	8090
AT5G27760	8090
AT3G48720	8089
AT1G54350	8087
AT5G20650	8087
AT3G01035	8086
AT1G50640	8084
AT5G18310	8083
AT1G25570	8079
AT1G68570	8077
AT5G23250	8077
AT5G05610	8076
AT1G33470	8075
AT5G51230	8075
AT5G55940	8074
AT1G18890	8073
AT4G04950	8073
AT1G58350	8072
AT2G37230	8072
AT5G07980	8071
AT4G29190	8069
AT1G67900	8068
AT1G50600	8066
AT2G28320	8066
AT5G62050	8066
AT1G22430	8065
AT1G42470	8065
AT3G59040	8065
AT1G24050	8064
AT2G30990	8064
AT1G13270	8062
AT3G28480	8057
AT5G19240	8057
AT4G30350	8055
AT1G21065	8054
AT2G12400	8054
AT2G21860	8053
AT5G61670	8049
AT5G07460	8048
AT5G64860	8048
AT1G73680	8047
AT5G25510	8046
AT5G11330	8045
AT1G21700	8044
AT1G69640	8043
AT5G40660	8043
AT1G12080	8039
AT2G16750	8028
AT2G44180	8028
AT3G26900	8028
AT1G65270	8025
AT5G55610	8022
AT2G17760	8019
AT5G08470	8019
AT3G26180	8018
AT5G02490	8018
AT2G03470	8015
AT4G19610	8015
AT2G35810	8014
AT1G75210	8013
AT5G62410	8012
AT3G10350	8011
AT1G62300	8002
AT2G47900	7999
AT1G71710	7998
AT3G17930	7998
AT5G66730	7998
AT4G33920	7991
AT5G17290	7991
AT3G29160	7990
AT4G04335	7990
AT4G10380	7990
AT4G01700	7986
AT4G28030	7982
AT4G36480	7979
AT4G29310	7976
AT5G45680	7975
AT5G46840	7974
AT5G61520	7973
AT3G61960	7969
AT3G07020	7967
AT4G18600	7966
AT4G00060	7965
AT1G66070	7962
AT2G46430	7948
AT1G07350	7945
AT2G19390	7941
AT4G11840	7941
AT3G27925	7936
AT5G61840	7935
AT1G22630	7932
AT3G46220	7929
AT4G10300	7929
AT4G37925	7929
AT1G35220	7928
AT3G20330	7928
AT5G17523	7927
AT2G01220	7926
AT2G01440	7926
AT2G09510	7925
AT4G38240	7923
AT5G58720	7923
AT5G63870	7922
AT5G58375	7917
AT5G35840	7916
AT1G17550	7915
AT2G07759	7915
AT4G03190	7915
AT4G39970	7912
AT5G22410	7912
AT3G63150	7910
AT4G02050	7910
AT1G64770	7907
AT3G04080	7907
AT2G03390	7906
AT3G56070	7906
AT1G78620	7905
AT1G17690	7904
AT3G09220	7904
AT1G73390	7898
AT4G01450	7898
AT4G36970	7897
AT1G60000	7894
AT5G15470	7894
AT5G17050	7894
AT1G73170	7893
AT3G12640	7892
AT4G35360	7891
AT1G72560	7890
AT1G66880	7887
AT2G03640	7887
AT1G66340	7884
AT3G02220	7880
AT4G05690	7880
AT5G11980	7879
AT2G35500	7878
AT5G66055	7876
AT3G43800	7875
AT3G60450	7872
AT5G58030	7871
AT2G36930	7870
AT1G33390	7869
AT3G15020	7869
AT4G00330	7869
AT4G16250	7869
AT2G35830	7866
AT4G30490	7863
AT1G16870	7862
AT5G41970	7859
AT3G57040	7858
AT3G01790	7857
AT3G09470	7857
AT5G42970	7857
AT1G06460	7855
AT1G21100	7854
AT3G47800	7853
AT1G48540	7852
AT3G46280	7852
AT1G12770	7851
AT1G07530	7849
AT1G19880	7849
AT3G26618	7843
AT5G44680	7839
AT5G45800	7839
AT1G32810	7837
AT5G24400	7834
AT3G10980	7829
AT5G38880	7829
AT1G20780	7828
AT5G05600	7827
AT1G68990	7826
AT5G02050	7826
AT3G47930	7824
AT4G23730	7824
AT3G50930	7823
AT4G37470	7823
AT4G21160	7822
ATMG00400	7821
AT4G16360	7819
AT4G27010	7819
AT5G61900	7818
AT2G04955	7817
AT2G20060	7816
AT3G23540	7816
AT5G26820	7816
AT5G65760	7815
AT3G02455	7811
AT3G06930	7811
AT3G51860	7810
AT5G38840	7810
AT3G29200	7808
AT1G72770	7803
AT3G01770	7801
AT4G02790	7788
AT5G07370	7786
AT5G58220	7786
AT5G67370	7785
AT2G30550	7784
AT2G20020	7782
AT4G25650	7782
AT3G15920	7781
AT4G27830	7781
AT2G28360	7780
AT1G30570	7778
AT1G58110	7777
AT2G21340	7777
AT3G06483	7775
AT1G63290	7774
AT2G18150	7774
AT4G21650	7773
AT5G59895	7773
AT2G41540	7772
AT4G18060	7771
AT1G47500	7770
AT3G26020	7769
AT4G01560	7765
AT2G44950	7763
AT4G10920	7762
AT2G27820	7761
AT4G36190	7761
AT5G51460	7761
AT1G04970	7760
AT5G07740	7760
AT1G76390	7759
AT3G13860	7759
AT5G52540	7759
AT4G24490	7757
AT1G06110	7756
AT3G11330	7755
AT3G20230	7753
AT3G01680	7751
AT5G12850	7751
AT3G21630	7750
AT5G53000	7749
AT1G09760	7745
AT5G04540	7745
AT1G09363	7744
AT1G62980	7743
AT3G54840	7741
AT5G16840	7741
AT3G13310	7737
AT5G04420	7737
AT4G35780	7735
AT5G57180	7734
AT2G44760	7733
AT4G00340	7733
AT4G37790	7733
AT1G18010	7732
AT1G55500	7732
AT3G09270	7731
AT3G17770	7731
AT5G13680	7730
AT3G52750	7729
AT5G14760	7729
AT4G15840	7726
AT1G21450	7725
AT5G20000	7724
AT1G55310	7722
AT1G73080	7721
AT1G13900	7720
AT1G14460	7719
AT4G17880	7719
AT5G45420	7719
AT5G10770	7717
AT2G23790	7715
AT4G38160	7714
AT5G63850	7713
AT2G27840	7712
AT5G16290	7711
AT5G40650	7711
AT5G58130	7706
AT1G18000	7702
AT3G09570	7701
AT2G44970	7700
AT5G65050	7698
AT4G03415	7697
AT5G25930	7697
AT3G46450	7696
AT3G06190	7695
AT1G64950	7694
AT5G56850	7694
AT3G60340	7692
AT5G51570	7689
AT5G51630	7689
AT2G43420	7688
AT3G58580	7686
AT2G39360	7684
AT3G06680	7683
AT4G36040	7683
AT3G01040	7681
AT1G53450	7677
AT3G06620	7677
AT2G38650	7675
AT4G34900	7666
AT4G31420	7665
AT3G01190	7663
AT4G10930	7661
AT5G17880	7661
AT5G18700	7661
AT4G36380	7659
AT3G57420	7658
AT1G73200	7657
AT2G23200	7657
AT4G22150	7656
AT5G10940	7655
AT3G28345	7653
AT5G57630	7652
AT5G41600	7650
AT5G63940	7647
AT1G09100	7638
AT2G44530	7637
AT4G09830	7637
AT1G70090	7634
AT2G35859	7634
AT3G19980	7634
AT5G45400	7634
AT5G67560	7634
AT3G17880	7633
AT4G38840	7633
AT3G09795	7630
AT1G62310	7629
AT4G28860	7628
AT1G07993	7625
AT1G52380	7623
AT3G19370	7622
AT4G30140	7620
AT2G19790	7618
AT1G14840	7615
AT5G56980	7614
AT1G27180	7611
AT3G29185	7611
AT3G58460	7611
AT4G17050	7611
AT2G14740	7610
AT3G27750	7610
AT1G53490	7608
AT4G20410	7608
AT4G24270	7607
AT1G27752	7606
AT1G07910	7605
AT4G22190	7605
AT1G60870	7604
AT1G28320	7603
AT3G29390	7603
AT3G66658	7596
AT4G36500	7595
AT5G42920	7595
AT3G47348	7594
AT1G70980	7589
AT2G17265	7588
AT3G63180	7588
AT4G11860	7587
AT1G53320	7585
AT2G28780	7585
AT3G30180	7584
AT4G01660	7584
AT5G63780	7583
AT3G43240	7581
AT1G51720	7580
AT4G07255	7580
AT4G32040	7580
AT3G58120	7578
AT1G18910	7575
AT4G17900	7574
AT5G43850	7570
AT3G23570	7569
AT4G20720	7569
AT3G19680	7564
AT4G29680	7560
AT3G56010	7559
AT1G58060	7557
AT5G22920	7557
AT5G42850	7557
AT1G05270	7555
AT5G45360	7552
AT4G30470	7551
AT1G20640	7547
AT3G09560	7546
AT5G28320	7546
AT3G10800	7543
AT5G14210	7542
AT5G23150	7541
AT4G20330	7539
AT4G17300	7538
AT4G22570	7538
AT5G22080	7536
AT1G03040	7535
AT1G61580	7530
AT1G63490	7530
AT3G01060	7530
AT5G53530	7530
AT4G13340	7529
AT1G12780	7524
AT5G65960	7524
AT1G15440	7523
AT1G25280	7520
AT2G37500	7519
AT4G36180	7513
AT3G24350	7511
AT5G55600	7511
AT1G61870	7509
AT1G22700	7508
AT2G45510	7507
AT4G12570	7507
AT4G17730	7507
AT5G65260	7504
AT2G21190	7501
AT3G09905	7497
AT3G26950	7497
AT3G22190	7496
AT5G39410	7495
AT1G25390	7493
AT5G48030	7491
AT5G66530	7491
AT1G23390	7490
AT2G41770	7490
AT1G14510	7488
AT4G25090	7484
AT5G61000	7482
AT3G21540	7481
AT2G45240	7480
AT1G10890	7477
AT1G11820	7477
AT4G09160	7476
AT4G10770	7475
AT1G24350	7473
AT2G33840	7473
AT3G01380	7470
AT5G16440	7470
AT4G12790	7468
AT1G48160	7467
AT1G23280	7466
AT3G21290	7465
AT2G16660	7464
AT4G11740	7464
AT4G29720	7463
AT5G06395	7463
AT5G06260	7461
AT3G14920	7458
AT1G47640	7456
AT2G34070	7456
AT5G23940	7455
AT3G47290	7453
AT3G51640	7452
AT5G47730	7452
AT4G04020	7451
AT2G33435	7450
AT3G19810	7450
AT4G02150	7448
AT3G30300	7446
AT1G75400	7443
AT5G07360	7442
AT1G20850	7439
AT1G22500	7436
AT2G28450	7435
AT3G07650	7434
AT5G56220	7434
AT2G41475	7432
AT2G17380	7431
AT4G03110	7429
AT1G77740	7427
AT2G44500	7426
AT2G45160	7426
AT1G71080	7422
AT2G33170	7422
AT3G21755	7419
AT2G31740	7417
AT1G72755	7416
AT2G16365	7412
AT3G12710	7412
AT1G77140	7410
AT3G59350	7408
AT3G62940	7407
AT5G23920	7407
AT3G59100	7402
AT4G08950	7401
AT3G51880	7400
AT1G15860	7399
AT3G21670	7397
AT4G09670	7397
AT5G08380	7396
AT1G48230	7395
AT2G32900	7394
AT5G17930	7394
AT3G18990	7393
AT4G38860	7393
AT5G04530	7392
AT1G19580	7390
AT3G54350	7390
AT5G61500	7389
AT1G61380	7388
AT2G02090	7381
AT1G22020	7378
AT5G24260	7378
AT1G44900	7377
AT1G56145	7377
AT4G02590	7376
AT5G61010	7376
AT5G61330	7376
AT4G30825	7374
AT5G42800	7374
AT1G30210	7373
AT2G21960	7373
AT5G58230	7373
AT3G10260	7371
AT4G14340	7371
AT3G18520	7369
AT4G00990	7368
AT1G07230	7366
AT3G01695	7363
AT3G06290	7363
