Feature,Normalized.Dispersion
ENSMUSG00000073664,2.0848027525931125
ENSMUSG00000049439,-0.646270604156074
ENSMUSG00000026782,3.3855422517309877
ENSMUSG00000026014,5.800644555057972
ENSMUSG00000120763,2.932579183699206
ENSMUSG00000120928,0.48684426298959516
ENSMUSG00000026012,2.612253156637195
ENSMUSG00000086795,0.47793250823759825
ENSMUSG00000085965,0.2690784240801448
ENSMUSG00000026011,3.1920857341957416
ENSMUSG00000026009,3.451655484973853
ENSMUSG00000052062,0.5991745387673155
ENSMUSG00000085842,7.729283160419762
ENSMUSG00000085400,NaN
ENSMUSG00000025969,6.712429451033577
ENSMUSG00000100426,2.710232394648685
ENSMUSG00000040865,0.28721036256370996
ENSMUSG00000084799,2.335018629522544
ENSMUSG00000101599,0.2695977576192108
ENSMUSG00000025968,0.6315052986829811
ENSMUSG00000025967,0.06586343212520619
ENSMUSG00000046856,0.5323059752533265
ENSMUSG00000086730,NaN
ENSMUSG00000025964,9.798760761846635
ENSMUSG00000069085,1.9563400388509953
ENSMUSG00000025962,-1.2513395360369122
ENSMUSG00000025961,0.578277205038617
ENSMUSG00000025959,1.7942637471121248
ENSMUSG00000086836,4.530650318906478
ENSMUSG00000101895,4.383654828845041
ENSMUSG00000025958,0.26389823005962
ENSMUSG00000025956,1.148907907655167
ENSMUSG00000101832,-0.4903995973003255
ENSMUSG00000100437,0.9685755765887791
ENSMUSG00000087213,-3.2521713309209863
ENSMUSG00000070871,3.6616849664302396
ENSMUSG00000045005,-0.9764862114727265
ENSMUSG00000051344,2.4601607133873964
ENSMUSG00000044816,3.88136771414276
ENSMUSG00000025950,0.10787438760123495
ENSMUSG00000025949,1.4271280286862522
ENSMUSG00000025946,-0.3635569466279207
ENSMUSG00000015222,0.3485915886479932
ENSMUSG00000073656,NaN
ENSMUSG00000055567,0.9274683457606969
ENSMUSG00000026005,-0.6058634367772314
ENSMUSG00000026004,2.723356044283983
ENSMUSG00000121280,1.5540368244970089
ENSMUSG00000026003,-1.8696396012258412
