Feature
746,ENSMUSG00000063296
747,ENSMUSG00000043773
748,ENSMUSG00000073988
749,ENSMUSG00000038618
750,ENSMUSG00000029066
751,ENSMUSG00000025208
752,ENSMUSG00000032299
753,ENSMUSG00000027472
754,ENSMUSG00000026095
755,ENSMUSG00000028010
756,ENSMUSG00000031851
757,ENSMUSG00000060904
758,ENSMUSG00000038845
759,ENSMUSG00000056367
760,ENSMUSG00000005674
761,ENSMUSG00000120823
762,ENSMUSG00000029223
763,ENSMUSG00000054418
764,ENSMUSG00000057541
765,ENSMUSG00000027454
766,ENSMUSG00000024387
767,ENSMUSG00000005779
768,ENSMUSG00000033020
769,ENSMUSG00000028884
770,ENSMUSG00000037621
771,ENSMUSG00000117916
772,ENSMUSG00000019992
773,ENSMUSG00000074673
774,ENSMUSG00000038803
775,ENSMUSG00000085085
776,ENSMUSG00000020444
777,ENSMUSG00000021037
778,ENSMUSG00000118332
779,ENSMUSG00000036376
780,ENSMUSG00000086686
781,ENSMUSG00000019738
782,ENSMUSG00000028223
783,ENSMUSG00000121471
784,ENSMUSG00000028798
785,ENSMUSG00000059734
786,ENSMUSG00000014771
787,ENSMUSG00000032301
788,ENSMUSG00000010048
789,ENSMUSG00000069045
790,ENSMUSG00000078713
791,ENSMUSG00000010607
792,ENSMUSG00000025909
793,ENSMUSG00000028937
794,ENSMUSG00000060798
795,ENSMUSG00000024309
796,ENSMUSG00000042111
797,ENSMUSG00000026622
798,ENSMUSG00000021055
799,ENSMUSG00000043953
800,ENSMUSG00000026820
801,ENSMUSG00000049904
802,ENSMUSG00000061577
803,ENSMUSG00000021731
804,ENSMUSG00000036513
805,ENSMUSG00000051346
806,ENSMUSG00000036442
807,ENSMUSG00000121382
808,ENSMUSG00000027890
809,ENSMUSG00000107666
810,ENSMUSG00000105991
811,ENSMUSG00000024875
812,ENSMUSG00000036835
813,ENSMUSG00000049571
814,ENSMUSG00000079677
815,ENSMUSG00000020831
816,ENSMUSG00000111205
817,ENSMUSG00000036587
818,ENSMUSG00000030345
819,ENSMUSG00000073131
820,ENSMUSG00000032892
821,ENSMUSG00000022370
822,ENSMUSG00000031897
823,ENSMUSG00000029003
824,ENSMUSG00000030611
825,ENSMUSG00000006345
826,ENSMUSG00000040048
827,ENSMUSG00000041872
828,ENSMUSG00000002778
829,ENSMUSG00000027344
830,ENSMUSG00000028447
831,ENSMUSG00000046756
832,ENSMUSG00000030538
833,ENSMUSG00000058163
834,ENSMUSG00000036850
835,ENSMUSG00000120289
836,ENSMUSG00000015668
837,ENSMUSG00000069268
838,ENSMUSG00000034259
839,ENSMUSG00000031224
840,ENSMUSG00000020930
841,ENSMUSG00000049299
842,ENSMUSG00000005575
843,ENSMUSG00000050105
844,ENSMUSG00000029394
845,ENSMUSG00000064220
846,ENSMUSG00000021418
847,ENSMUSG00000015943
848,ENSMUSG00000051378
849,ENSMUSG00000020116
850,ENSMUSG00000120330
851,ENSMUSG00000036875
852,ENSMUSG00000008036
853,ENSMUSG00000066637
854,ENSMUSG00000112290
855,ENSMUSG00000063802
856,ENSMUSG00000071655
857,ENSMUSG00000038722
858,ENSMUSG00000037072
859,ENSMUSG00000007338
860,ENSMUSG00000025651
861,ENSMUSG00000030942
862,ENSMUSG00000090247
863,ENSMUSG00000071711
864,ENSMUSG00000032215
865,ENSMUSG00000031429
866,ENSMUSG00000022427
867,ENSMUSG00000002010
868,ENSMUSG00000078656
869,ENSMUSG00000025403
870,ENSMUSG00000006373
871,ENSMUSG00000019461
872,ENSMUSG00000051235
873,ENSMUSG00000062619
874,ENSMUSG00000016257
875,ENSMUSG00000021807
876,ENSMUSG00000034875
877,ENSMUSG00000116879
878,ENSMUSG00000086173
879,ENSMUSG00000037499
880,ENSMUSG00000014980
881,ENSMUSG00000078317
882,ENSMUSG00000019139
883,ENSMUSG00000062070
884,ENSMUSG00000028743
885,ENSMUSG00000022516
886,ENSMUSG00000120876
887,ENSMUSG00000016427
888,ENSMUSG00000095742
889,ENSMUSG00000116190
890,ENSMUSG00000030792
891,ENSMUSG00000021486
892,ENSMUSG00000024312
893,ENSMUSG00000034880
894,ENSMUSG00000002844
895,ENSMUSG00000041406
896,ENSMUSG00000049235
897,ENSMUSG00000031783
898,ENSMUSG00000026209
899,ENSMUSG00000059743
900,ENSMUSG00000104237
901,ENSMUSG00000036860
902,ENSMUSG00000052033
903,ENSMUSG00000059355
904,ENSMUSG00000006736
905,ENSMUSG00000056629
906,ENSMUSG00000003299
907,ENSMUSG00000027673
908,ENSMUSG00000080712
909,ENSMUSG00000001517
910,ENSMUSG00000019179
911,ENSMUSG00000068758
912,ENSMUSG00000063412
913,ENSMUSG00000001666
914,ENSMUSG00000073987
915,ENSMUSG00000025580
916,ENSMUSG00000051401
917,ENSMUSG00000038295
918,ENSMUSG00000022437
919,ENSMUSG00000086003
920,ENSMUSG00000028417
921,ENSMUSG00000000732
922,ENSMUSG00000032012
923,ENSMUSG00000030120
924,ENSMUSG00000021606
925,ENSMUSG00000040749
926,ENSMUSG00000062397
927,ENSMUSG00000118057
928,ENSMUSG00000099655
929,ENSMUSG00000040706
930,ENSMUSG00000024218
931,ENSMUSG00000120556
932,ENSMUSG00000002055
933,ENSMUSG00000026062
934,ENSMUSG00000003072
935,ENSMUSG00000022881
936,ENSMUSG00000026174
937,ENSMUSG00000002228
938,ENSMUSG00000047423
939,ENSMUSG00000028847
940,ENSMUSG00000038462
941,ENSMUSG00000045665
942,ENSMUSG00000070003
943,ENSMUSG00000038695
944,ENSMUSG00000120941
945,ENSMUSG00000049823
946,ENSMUSG00000091199
947,ENSMUSG00000028932
948,ENSMUSG00000078240
949,ENSMUSG00000032381
950,ENSMUSG00000008892
951,ENSMUSG00000024620
952,ENSMUSG00000030007
953,ENSMUSG00000120216
954,ENSMUSG00000049489
955,ENSMUSG00000003135
956,ENSMUSG00000115420
957,ENSMUSG00000044147
958,ENSMUSG00000058258
959,ENSMUSG00000038628
960,ENSMUSG00000049811
961,ENSMUSG00000039062
962,ENSMUSG00000039615
963,ENSMUSG00000027067
964,ENSMUSG00000050552
965,ENSMUSG00000028792
966,ENSMUSG00000030649
967,ENSMUSG00000031023
968,ENSMUSG00000109713
969,ENSMUSG00000039200
970,ENSMUSG00000097378
971,ENSMUSG00000035890
972,ENSMUSG00000035704
973,ENSMUSG00000063439
974,ENSMUSG00000013622
975,ENSMUSG00000025487
976,ENSMUSG00000021252
977,ENSMUSG00000074274
978,ENSMUSG00000013593
979,ENSMUSG00000092118
980,ENSMUSG00000071662
981,ENSMUSG00000035674
982,ENSMUSG00000090124
983,ENSMUSG00000027455
984,ENSMUSG00000021576
985,ENSMUSG00000084843
986,ENSMUSG00000044026
987,ENSMUSG00000021368
988,ENSMUSG00000021963
